1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
2028,0.0,2.0,1460,408,880,2005.0,2028,Gd,11443,88.0,208.0,66,5,8,1868,2005,2006,369900
2898,0.0,2.0,1165,0,665,1976.0,2898,Gd,15498,69.61401673640168,0.0,72,6,8,1565,1976,1976,287000
814,860.0,3.0,533,281,663,2000.0,1674,Gd,7500,69.61401673640168,0.0,96,5,7,814,2000,2000,216000
974,0.0,3.0,212,762,0,1979.0,974,TA,10712,63.0,0.0,28,5,5,974,1991,1992,93500
1091,898.0,3.0,932,133,586,2002.0,1989,Gd,11367,90.0,210.0,60,5,8,1065,2002,2002,255000
1080,1017.0,3.0,50,499,678,1993.0,2097,Gd,11228,59.0,0.0,187,5,7,1080,1993,1993,228000
1442,0.0,3.0,0,1424,500,1990.0,1442,TA,11851,99.0,0.0,34,5,7,1424,1990,1990,180500
1130,0.0,2.0,821,299,720,1970.0,1130,TA,10800,60.0,0.0,0,6,5,1120,1920,1950,120000
1133,687.0,4.0,329,697,240,1925.0,1820,TA,9120,60.0,0.0,100,6,7,1026,1925,1950,184000
1378,741.0,3.0,0,689,583,1972.0,2119,TA,10448,69.61401673640168,333.0,104,6,6,689,1972,1972,158000
1264,1312.0,4.0,0,1234,666,2006.0,2576,Ex,12438,82.0,466.0,100,5,8,1234,2006,2006,361919
780,240.0,2.0,0,780,0,1979.0,1020,TA,6342,54.0,0.0,0,8,5,780,1875,1996,94000
1095,679.0,4.0,0,1095,779,1920.0,1774,TA,9600,60.0,0.0,0,2,4,1095,1900,1950,87000
904,0.0,1.0,350,333,0,1979.0,904,Fa,10020,69.61401673640168,0.0,0,1,1,683,1922,1950,61000
673,709.0,3.0,641,32,490,2000.0,1382,Gd,2651,69.61401673640168,0.0,50,5,7,673,2000,2000,165000
1518,1518.0,4.0,0,1107,840,1993.0,3608,Ex,22950,90.0,0.0,260,9,10,1107,1892,1993,475000
1178,1032.0,5.0,0,1008,205,1930.0,2210,Fa,9900,90.0,0.0,48,4,6,1008,1880,1950,117500
806,766.0,3.0,0,806,373,1995.0,1572,TA,10364,69.61401673640168,0.0,40,5,6,806,1995,1996,168000
1824,0.0,2.0,1219,424,739,1971.0,1824,Gd,115149,69.61401673640168,351.0,48,5,7,1643,1971,2002,302000
1056,0.0,3.0,775,281,304,1968.0,1056,TA,8450,65.0,0.0,85,6,5,1056,1968,1968,142000
949,272.0,4.0,392,392,392,1965.0,1221,TA,9738,60.0,0.0,0,7,5,784,1924,1950,104900
1362,0.0,2.8832720588235294,288,700,504,1961.0,1362,TA,10197,80.0,491.0,20,5,6,1362,1961,1961,163000
848,0.0,1.0,697,151,420,2004.0,848,Gd,4426,69.61401673640168,147.0,0,5,6,848,2004,2004,141000
1434,0.0,3.0,20,1434,527,2001.0,1434,Gd,8529,65.0,0.0,39,5,7,1454,2001,2001,189000
1208,0.0,2.0,664,544,628,2007.0,1208,Gd,6762,64.0,108.0,54,5,7,1208,2007,2007,195400
1096,370.0,3.0,626,170,566,1950.0,1466,Gd,10800,60.0,0.0,21,8,5,796,1936,1989,170000
1987,0.0,2.0,1314,672,691,1994.0,1987,Gd,14303,91.0,554.0,36,5,8,1986,1994,1994,301500
1325,1093.0,3.0,1173,138,983,1993.0,2418,Gd,10542,96.0,651.0,154,5,7,1311,1993,1994,341000
1314,0.0,2.0,904,410,626,2008.0,1314,Gd,5063,34.0,166.0,62,5,7,1314,2007,2008,207500
970,739.0,3.0,0,970,380,2004.0,1709,Gd,2522,24.0,50.0,40,5,7,970,2004,2004,137500
672,546.0,3.0,0,672,0,1979.0,1218,TA,1680,21.0,236.0,0,5,6,672,1971,1971,91500
1440,1440.0,8.0,256,1184,0,1979.0,3395,Fa,10896,60.0,0.0,110,7,6,1440,1914,1995,200000
1200,0.0,3.0,1200,0,0,1979.0,1200,TA,10800,60.0,0.0,0,5,5,1200,1987,1988,179000
912,0.0,2.0,111,522,297,1958.0,912,TA,7535,70.0,0.0,285,7,5,912,1958,1985,120000
2444,1872.0,4.0,1455,989,832,1994.0,4316,Ex,21535,104.0,1170.0,50,6,10,2444,1994,1995,755000
856,854.0,3.0,706,150,548,2003.0,1710,Gd,8450,65.0,196.0,61,5,7,856,2003,2003,208500
1234,1140.0,4.0,0,1181,656,2003.0,2374,Ex,11999,93.0,340.0,100,5,8,1181,2003,2004,285000
860,704.0,3.0,275,429,234,1941.0,1564,Fa,12000,75.0,0.0,0,7,7,704,1941,1950,174500
1466,0.0,3.0,176,1290,528,1959.0,1466,Fa,17755,134.0,132.0,140,4,5,1466,1959,1959,149900
1383,0.0,3.0,565,818,292,1960.0,1383,TA,11600,80.0,175.0,45,5,6,1383,1960,1960,145250
1535,0.0,4.0,0,0,410,1979.0,1535,TA,7018,64.0,0.0,0,5,5,0,1979,1979,118964
990,0.0,3.0,716,274,576,1996.0,990,TA,13568,43.0,0.0,0,5,5,990,1995,1995,156000
918,728.0,4.0,364,554,240,1941.0,1646,TA,7128,53.0,0.0,0,5,7,918,1941,1950,164000
908,1020.0,4.0,0,1020,440,1910.0,1928,Fa,9142,69.0,0.0,60,8,6,1020,1910,1950,137000
1040,685.0,3.0,315,114,550,1979.0,1725,TA,11584,80.0,96.0,88,6,7,539,1979,1979,197000
2129,743.0,4.0,700,983,541,1992.0,2872,Gd,10678,85.0,337.0,33,5,8,1683,1992,2000,285000
1092,1020.0,4.0,500,176,576,1969.0,2112,TA,11075,85.0,0.0,0,5,6,952,1969,1969,206900
757,567.0,3.0,672,0,240,1936.0,1324,TA,6000,50.0,0.0,0,6,4,672,1936,1950,128000
520,600.0,2.0,0,600,480,2005.0,1200,Gd,3180,30.0,0.0,166,5,7,600,2005,2005,144152
672,672.0,3.0,456,216,468,1964.0,1344,TA,10690,59.0,0.0,128,7,5,672,1920,1997,147000
840,828.0,3.0,0,840,500,2003.0,1668,Gd,11317,72.0,101.0,68,5,7,840,2003,2003,180000
1040,0.0,2.0,0,0,400,1949.0,1040,TA,8544,60.0,0.0,0,4,3,0,1950,1950,93500
900,0.0,3.0,234,180,576,2005.0,900,Gd,7200,60.0,0.0,32,7,5,900,1951,2000,134800
1559,0.0,2.8832720588235294,338,1221,812,1948.0,1559,TA,8100,90.0,0.0,116,6,5,1559,1948,1973,153500
948,0.0,3.0,492,372,248,1954.0,948,TA,10215,75.0,132.0,0,5,4,864,1954,1954,111000
923,0.0,2.0,543,261,264,1980.0,923,TA,8012,50.0,0.0,0,5,6,923,1980,1980,143000
1552,0.0,3.0,24,1528,782,2005.0,1552,Gd,10084,84.0,196.0,20,5,7,1552,2005,2006,212900
961,0.0,2.8832720588235294,216,540,642,1998.0,1717,Gd,9550,60.0,0.0,35,5,7,756,1915,1970,140000
1721,0.0,3.0,570,891,440,1968.0,1721,TA,10335,78.0,0.0,96,6,5,1461,1968,1993,180000
483,504.0,2.0,330,153,264,1973.0,987,TA,1680,21.0,158.0,0,5,6,483,1973,1973,100000
1200,0.0,3.0,334,322,521,1995.0,1200,Gd,11249,105.0,0.0,26,5,6,1200,1995,1995,177500
1148,568.0,3.0,292,476,281,1949.0,1716,TA,11409,60.0,0.0,0,4,5,768,1949,2008,131000
894,0.0,3.0,553,224,336,1973.0,894,TA,8450,65.0,0.0,144,8,5,894,1965,2009,138500
1771,0.0,3.0,0,0,336,1960.0,1771,TA,21750,100.0,75.0,0,4,5,0,1960,2006,115000
1173,0.0,3.0,885,0,528,1974.0,1173,Gd,10625,85.0,81.0,120,6,7,1053,1974,1974,170000
1287,0.0,3.0,72,733,576,1997.0,1287,Gd,9830,69.61401673640168,0.0,17,7,5,1063,1959,2006,162000
1382,0.0,3.0,547,504,459,1974.0,1382,TA,11235,75.0,51.0,82,5,4,1051,1963,1979,148000
1214,1306.0,4.0,565,638,721,1995.0,2520,Gd,9950,82.0,290.0,114,5,7,1203,1995,1995,290000
1215,0.0,3.0,585,630,297,1958.0,1215,TA,12400,66.0,176.0,0,7,6,1215,1958,1998,155000
1203,1323.0,4.0,740,425,844,1994.0,2526,Gd,10120,92.0,391.0,78,5,8,1165,1994,1994,290000
600,600.0,2.0,0,600,480,2004.0,1200,Gd,3182,30.0,0.0,172,5,7,600,2004,2005,151000
1728,0.0,4.0,1606,122,560,1976.0,1728,TA,9297,63.0,0.0,0,5,5,1728,1976,1976,188000
902,808.0,3.0,0,576,480,1990.0,1710,TA,10300,50.0,0.0,11,6,7,576,1921,1950,140000
1407,985.0,3.0,1074,322,870,1997.0,2392,Gd,9452,82.0,423.0,70,5,8,1396,1997,1998,348000
1014,730.0,3.0,402,594,457,1993.0,1744,Gd,9453,69.61401673640168,0.0,70,7,7,996,1993,2003,194500
822,843.0,3.0,0,813,562,2007.0,1665,Gd,8125,65.0,0.0,0,6,7,813,2007,2007,205950
1282,1414.0,4.0,984,280,792,2007.0,2696,Ex,9965,77.0,220.0,184,5,7,1264,2007,2007,383970
864,0.0,3.0,616,248,528,1974.0,864,TA,9000,60.0,0.0,0,6,4,864,1971,1971,120500
672,0.0,2.0,344,328,234,1941.0,672,TA,9340,50.0,0.0,113,6,4,672,1941,1950,113000
1320,0.0,3.0,328,285,564,1966.0,1320,TA,11777,96.0,97.0,68,6,5,1164,1966,1966,164500
958,0.0,2.0,120,958,440,1977.0,958,TA,4928,69.61401673640168,0.0,205,5,6,1078,1976,1976,128000
1710,0.0,3.0,0,1710,550,2004.0,1710,Gd,12118,43.0,108.0,48,5,7,1710,2004,2005,240000
1265,0.0,3.0,633,586,502,1965.0,1265,Gd,9350,85.0,0.0,92,8,5,1219,1965,1999,179900
1456,0.0,2.0,0,1273,400,2003.0,1456,Gd,3196,69.61401673640168,40.0,20,5,8,1273,2003,2003,215000
1067,472.0,2.8832720588235294,0,927,576,1995.0,1539,TA,6120,51.0,0.0,0,6,5,927,1936,1950,141500
1959,0.0,5.0,0,1907,766,1989.0,1959,TA,11070,82.0,70.0,0,5,7,1907,1988,1989,171000
1008,0.0,4.0,0,1008,0,1979.0,1522,TA,6000,60.0,0.0,0,5,5,1008,1926,1950,102000
1124,0.0,3.0,0,0,0,1979.0,1124,TA,8335,77.0,0.0,36,5,5,0,1954,1954,93000
1107,983.0,3.0,859,216,484,1973.0,2090,TA,10382,69.61401673640168,240.0,204,6,7,1107,1973,1973,200000
1214,0.0,2.0,698,420,461,1965.0,1214,TA,9170,70.0,0.0,0,7,5,1214,1965,1965,140000
1779,0.0,3.0,306,372,454,1955.0,1779,TA,17920,102.0,0.0,418,4,5,1763,1955,1974,170000
1629,0.0,3.0,1300,316,808,2002.0,1629,Gd,14536,85.0,236.0,252,5,8,1616,2002,2003,270000
1554,0.0,2.0,24,1530,627,2006.0,1554,Gd,4590,34.0,108.0,73,5,8,1554,2006,2006,209500
993,1243.0,4.0,0,964,642,1997.0,2236,Gd,13006,69.61401673640168,285.0,0,5,7,964,1997,1997,222000
796,0.0,2.0,0,796,0,1979.0,796,TA,3636,40.0,0.0,0,4,4,796,1922,1950,55000
840,840.0,2.8832720588235294,0,840,308,1960.0,1680,TA,15576,63.0,0.0,0,7,6,840,1915,1976,177000
848,0.0,1.0,686,162,420,2003.0,848,Gd,4435,37.0,170.0,0,5,6,848,2003,2003,136500
1142,0.0,3.0,874,268,528,1976.0,1142,TA,4224,44.0,0.0,90,5,5,1142,1976,1976,134000
1252,0.0,1.0,429,93,564,1960.0,1252,TA,13500,69.61401673640168,0.0,0,7,6,1602,1960,1975,235000
1684,0.0,2.0,28,1656,564,2005.0,1684,Ex,8849,63.0,616.0,72,5,9,1684,2005,2005,266000
2000,0.0,3.0,1464,536,888,2004.0,2000,Gd,10386,80.0,246.0,0,5,8,2000,2004,2005,305900
1616,0.0,3.0,0,1616,834,2005.0,1616,Gd,8688,73.0,228.0,59,5,7,1616,2005,2005,232000
1299,573.0,3.0,990,309,531,2001.0,1872,Ex,11885,69.61401673640168,108.0,122,5,8,1299,2001,2001,261500
1042,534.0,3.0,0,1042,225,1928.0,1576,TA,6240,52.0,0.0,0,6,5,1042,1928,1950,149000
1175,807.0,3.0,421,386,575,1989.0,1982,Gd,11287,82.0,340.0,84,6,7,807,1989,1989,228500
988,0.0,3.0,534,246,276,1950.0,988,TA,7200,60.0,0.0,80,7,5,876,1950,1950,119000
1844,0.0,2.0,976,868,620,2005.0,1844,Gd,10994,88.0,366.0,44,5,8,1844,2005,2006,257000
1258,0.0,3.0,656,602,528,1971.0,1258,Gd,11040,80.0,144.0,0,7,6,1258,1971,2004,145000
1288,0.0,1.0,786,474,500,1996.0,1288,Ex,14963,38.0,0.0,30,5,8,1260,1996,1996,245500
1634,0.0,3.0,0,1626,866,2006.0,1634,Gd,11428,98.0,248.0,44,5,8,1626,2006,2006,250000
855,0.0,3.0,257,103,440,1974.0,1322,TA,2308,24.0,0.0,0,5,6,855,1974,1974,147000
707,707.0,3.0,0,707,403,2004.0,1414,Gd,9056,74.0,0.0,35,5,8,707,2004,2004,178000
1504,0.0,3.0,690,814,478,1996.0,1504,Gd,11883,73.0,196.0,66,5,7,1504,1996,1996,203000
1670,0.0,3.0,0,1670,690,2006.0,1670,Gd,14859,50.0,27.0,60,5,7,1670,2006,2006,240000
1516,651.0,2.8832720588235294,125,36,518,1974.0,2167,Gd,17542,69.61401673640168,0.0,47,7,7,1192,1974,2003,294000
1069,0.0,2.0,559,510,440,1977.0,1069,TA,4043,53.0,0.0,55,6,6,1069,1977,1977,140000
1072,0.0,2.0,547,0,525,2005.0,1072,TA,3675,35.0,82.0,44,5,6,547,2005,2006,140000
1572,0.0,3.0,1159,413,995,1963.0,1572,TA,35133,50.0,226.0,263,4,5,1572,1963,1963,186700
1188,561.0,2.8832720588235294,1088,0,456,1963.0,1869,TA,8820,98.0,0.0,0,6,5,1088,1890,1996,124900
882,0.0,1.0,0,882,0,1979.0,882,TA,5500,55.0,0.0,0,6,4,882,1956,1956,103200
1922,0.0,3.0,1249,673,676,2005.0,1922,Gd,14157,86.0,200.0,51,5,9,1922,2005,2006,377426
780,0.0,2.0,632,148,352,1973.0,780,TA,7200,60.0,0.0,0,7,5,780,1972,1972,124900
1021,580.0,2.8832720588235294,0,533,300,1958.0,1601,TA,13825,85.0,0.0,34,6,5,533,1958,1987,140000
1530,0.0,2.8832720588235294,1274,256,430,2005.0,1530,Gd,16158,124.0,16.0,36,5,7,1530,2005,2005,260000
833,0.0,3.0,625,208,0,1979.0,833,TA,8780,69.61401673640168,0.0,0,5,5,833,1985,1985,112000
679,504.0,2.0,331,318,308,1981.0,1183,TA,6000,50.0,0.0,176,7,3,649,1948,2002,120000
1040,0.0,3.0,659,381,260,1962.0,1040,TA,6897,69.61401673640168,0.0,104,8,5,1040,1962,2010,127000
1466,1362.0,4.0,1150,316,1052,2006.0,2828,Gd,9965,77.0,340.0,144,5,8,1466,2006,2007,424870
1032,220.0,3.0,280,752,288,1950.0,1252,TA,9600,80.0,0.0,0,5,6,1032,1950,1950,119000
1246,0.0,3.0,340,0,305,1959.0,1246,Gd,7500,75.0,0.0,0,7,5,1246,1959,1994,154000
904,0.0,2.0,0,884,180,1926.0,904,TA,6000,50.0,0.0,0,7,6,884,1926,2004,119000
966,686.0,4.0,686,0,416,1961.0,1652,TA,10800,60.0,0.0,0,6,5,686,1915,1950,139000
1036,0.0,3.0,375,457,288,1949.0,1268,TA,12144,60.0,0.0,28,7,5,832,1949,1950,133000
1172,741.0,3.0,0,896,342,1929.0,1913,TA,7558,57.0,0.0,0,6,6,896,1928,1950,177000
1358,0.0,2.8832720588235294,733,625,484,2010.0,1358,Gd,6371,44.0,128.0,35,5,7,1358,2009,2010,224000
1657,0.0,3.0,1237,420,484,1970.0,1657,TA,12155,69.61401673640168,0.0,0,3,6,1657,1970,1970,163500
838,0.0,2.0,210,0,275,1961.0,838,Fa,10267,55.0,0.0,0,7,6,816,1918,2000,130000
1022,1038.0,3.0,772,220,390,1999.0,2060,Gd,8755,69.61401673640168,298.0,0,5,7,992,1999,1999,214000
764,862.0,2.0,573,191,474,2003.0,1626,Gd,2448,36.0,106.0,27,5,7,764,2003,2004,154000
663,689.0,4.0,371,292,299,1969.0,1352,TA,9364,80.0,143.0,36,7,6,663,1969,1969,158000
968,408.0,3.0,368,359,240,1941.0,1376,TA,9492,79.0,0.0,0,5,5,768,1941,1950,105000
849,811.0,3.0,326,389,240,1939.0,1660,TA,11988,74.0,0.0,0,7,6,715,1934,1995,188700
616,796.0,3.0,0,616,432,2007.0,1412,Gd,8499,73.0,0.0,36,5,6,616,2006,2007,156932
756,713.0,3.0,0,756,216,1906.0,1469,TA,10320,60.0,0.0,0,7,6,756,1906,1995,135000
774,656.0,3.0,0,384,400,2000.0,1430,TA,9967,76.0,0.0,0,5,7,384,2000,2000,170000
1094,0.0,3.0,500,594,495,1953.0,1094,TA,10452,85.0,216.0,0,5,6,1094,1953,1953,155000
1826,0.0,3.0,1422,392,758,2005.0,1826,Gd,11302,69.0,238.0,75,5,8,1814,2005,2006,319000
672,252.0,2.8832720588235294,0,672,576,2003.0,924,TA,8064,60.0,0.0,0,7,5,672,1949,2006,122900
1502,0.0,1.0,368,0,528,1985.0,1502,Gd,6820,69.61401673640168,0.0,54,5,8,1488,1985,1985,212000
616,1072.0,4.0,462,154,603,1997.0,1688,Gd,12798,79.0,0.0,114,5,6,616,1997,1997,200000
1262,0.0,2.8832720588235294,905,357,572,2006.0,1262,Gd,7200,60.0,68.0,120,5,6,1262,2006,2006,185000
1905,0.0,3.0,0,1905,788,2006.0,1905,Ex,11670,84.0,302.0,191,5,9,1905,2006,2006,320000
1153,878.0,3.0,252,901,541,1998.0,2031,Gd,11404,75.0,202.0,84,5,7,1153,1998,1999,222500
1350,0.0,3.0,0,1064,478,1974.0,1350,TA,10140,78.0,174.0,0,5,6,1064,1974,1974,165000
941,888.0,3.0,483,458,613,2003.0,1829,Gd,9548,44.0,223.0,39,6,7,941,2003,2003,237000
965,0.0,3.0,641,187,300,1979.0,965,TA,7800,60.0,0.0,0,5,5,828,1965,1965,119900
672,252.0,2.0,348,324,280,1941.0,924,Fa,12180,60.0,0.0,0,4,4,672,1941,1950,80000
1055,1208.0,3.0,0,1055,905,2001.0,2263,Gd,9240,69.61401673640168,396.0,45,5,8,1055,2001,2002,287000
1236,872.0,4.0,626,501,540,1935.0,2108,Gd,13728,120.0,0.0,0,7,6,1127,1935,1986,235000
1242,0.0,3.0,916,326,528,1973.0,1242,TA,9600,80.0,320.0,0,6,7,1242,1973,1973,175500
989,584.0,3.0,0,884,240,1935.0,1573,Gd,6120,51.0,0.0,0,7,4,884,1935,1995,133000
884,1151.0,3.0,0,884,434,2001.0,2035,Gd,9505,69.61401673640168,180.0,48,5,7,884,2001,2001,222500
1232,0.0,3.0,660,572,516,1984.0,1232,TA,11120,69.61401673640168,0.0,0,6,6,1232,1984,1984,162500
1098,866.0,4.0,403,400,483,1976.0,1964,TA,10480,80.0,660.0,69,6,7,803,1976,1976,205000
792,348.0,3.0,0,576,0,1979.0,1140,TA,8800,55.0,0.0,160,7,4,576,1910,2004,96500
894,0.0,3.0,702,192,450,1967.0,894,Gd,9764,57.0,0.0,0,7,5,894,1967,2003,130000
1512,1142.0,4.0,619,435,619,1968.0,2654,Gd,11029,69.61401673640168,220.0,65,7,6,1054,1968,1984,250000
768,0.0,2.0,660,108,396,1974.0,768,TA,7200,60.0,0.0,0,8,5,768,1972,2003,133900
672,0.0,2.0,0,0,0,1979.0,912,TA,6240,52.0,0.0,0,5,4,0,1947,1950,80500
1040,1040.0,5.0,650,390,504,1969.0,2080,Fa,11606,70.0,192.0,0,5,5,1040,1969,1969,135000
1040,0.0,3.0,732,308,576,2000.0,1040,Gd,12464,82.0,0.0,0,5,5,1040,1996,1996,152000
1149,467.0,3.0,370,779,216,1926.0,1616,Gd,5400,40.0,0.0,0,7,6,1149,1926,2004,152000
1047,0.0,2.0,0,641,273,1954.0,1047,TA,10800,60.0,0.0,0,7,4,641,1885,1995,100000
1803,0.0,3.0,168,284,484,1957.0,1803,TA,13125,88.0,67.0,0,4,5,1134,1957,2000,155000
832,0.0,2.0,0,832,528,1962.0,832,Gd,7227,59.0,0.0,0,6,6,832,1954,1954,105500
894,0.0,3.0,180,340,384,1966.0,894,TA,7094,99.0,0.0,0,5,5,894,1966,1966,125000
596,596.0,3.0,0,596,189,1920.0,1192,TA,6402,60.0,0.0,0,5,5,596,1920,1950,78000
1850,0.0,3.0,1261,572,772,2004.0,1850,Gd,16033,98.0,378.0,112,5,9,1833,2004,2005,326000
899,0.0,3.0,450,414,288,1967.0,899,Gd,7800,65.0,89.0,0,7,5,864,1967,2004,130000
892,0.0,3.0,340,524,264,1966.0,892,TA,9477,69.61401673640168,65.0,0,5,5,864,1966,1966,110000
1260,1031.0,4.0,1046,168,506,1900.0,2291,TA,7200,60.0,0.0,0,6,6,1214,1910,1998,133900
1075,1063.0,2.0,0,849,360,1910.0,2138,TA,8100,90.0,0.0,156,5,5,849,1898,1965,106000
926,678.0,3.0,0,926,470,1997.0,1604,TA,10839,100.0,0.0,36,5,6,926,1997,1998,181000
887,1134.0,3.0,0,868,422,2006.0,2021,Gd,23257,168.0,0.0,100,5,7,868,2006,2006,274725
938,0.0,3.0,280,167,308,1977.0,938,TA,9200,69.61401673640168,0.0,0,6,5,938,1975,1980,130250
912,514.0,3.0,0,912,216,1925.0,1426,Gd,7642,55.0,0.0,240,8,7,912,1918,1998,189950
928,992.0,4.0,220,708,400,1948.0,1920,TA,11345,95.0,567.0,0,5,5,928,1948,1950,137000
1098,0.0,3.0,902,196,260,1955.0,1098,TA,7390,69.61401673640168,151.0,0,7,5,1098,1955,1955,135000
729,0.0,2.0,0,270,0,1979.0,729,TA,4130,56.0,0.0,0,6,3,270,1935,2003,52000
1252,0.0,3.0,0,1252,528,1960.0,1252,Gd,10721,80.0,243.0,39,6,6,1252,1959,1959,142000
1584,0.0,4.0,0,1584,792,1967.0,1584,TA,8944,65.0,0.0,152,5,5,1584,1967,1967,124000
1506,0.0,2.0,0,1498,592,2008.0,1506,Ex,14587,75.0,284.0,174,5,9,1498,2008,2008,264132
1709,0.0,2.0,1238,460,506,1999.0,1709,Gd,5119,50.0,60.0,65,5,9,1698,1999,2000,328900
1092,0.0,2.0,895,197,299,1957.0,1092,TA,14850,69.0,0.0,0,5,5,1092,1957,1957,141000
1746,0.0,3.0,1320,426,758,2006.0,1746,Ex,14892,42.0,160.0,39,5,9,1746,2006,2007,377500
1304,983.0,2.8832720588235294,603,701,667,1953.0,2287,TA,15593,81.0,0.0,21,4,7,1304,1953,1953,225000
789,0.0,2.0,0,768,200,1926.0,789,TA,10594,55.0,0.0,0,5,5,768,1926,1950,96500
1041,0.0,3.0,991,50,270,1959.0,1041,TA,9600,80.0,132.0,88,6,5,1041,1959,1959,124500
993,915.0,4.0,0,967,431,2002.0,1908,Gd,14191,85.0,0.0,0,5,8,967,2002,2002,202900
1010,1257.0,4.0,0,1010,390,2002.0,2267,Gd,8068,69.61401673640168,0.0,46,5,6,1010,2002,2002,200000
875,0.0,2.0,209,506,180,1931.0,875,TA,6120,51.0,0.0,0,7,5,715,1931,1993,105000
1526,0.0,4.0,383,833,364,1957.0,1526,TA,8562,68.0,145.0,78,6,5,1216,1957,2002,144500
1567,0.0,2.0,1567,0,714,1977.0,1567,Gd,9819,69.61401673640168,0.0,32,5,6,1567,1977,1977,196000
1734,1088.0,2.8832720588235294,0,1734,1020,2009.0,2822,Ex,13891,107.0,424.0,170,5,9,1734,2008,2009,582933
689,689.0,3.0,141,548,360,1928.0,1378,Gd,9600,60.0,0.0,0,9,7,689,1928,2005,161000
1281,457.0,4.0,0,715,368,1920.0,1738,TA,12513,69.61401673640168,0.0,0,4,4,715,1920,2007,104900
1164,896.0,4.0,831,320,521,1988.0,2060,TA,10029,97.0,268.0,228,5,6,1151,1988,1989,211000
1128,0.0,2.0,812,124,286,1954.0,1128,TA,9000,75.0,0.0,0,5,5,936,1954,1954,118000
840,880.0,3.0,0,840,440,2004.0,1720,Gd,8244,62.0,0.0,48,5,7,840,2004,2004,183500
1050,0.0,2.0,504,546,338,1956.0,1050,TA,9600,80.0,0.0,0,6,5,1050,1956,1956,128900
1114,0.0,2.8832720588235294,814,300,576,2004.0,1114,Gd,13695,66.0,0.0,78,5,6,1114,2003,2004,155000
1053,0.0,3.0,567,413,750,1998.0,1053,Ex,8973,69.0,85.0,80,7,5,1008,1958,1991,150000
1593,0.0,0.0,1153,440,682,2001.0,1593,Ex,4923,41.0,0.0,120,5,8,1593,2001,2002,286000
1214,0.0,2.8832720588235294,695,519,318,1967.0,1214,TA,10355,69.61401673640168,196.0,111,5,5,1214,1967,1967,143000
816,0.0,3.0,641,175,264,1982.0,816,Gd,6600,60.0,0.0,0,9,5,816,1982,2008,130500
1535,0.0,4.0,0,0,400,1979.0,1535,TA,7018,64.0,0.0,0,5,5,0,1979,1979,118858
1360,1360.0,2.8832720588235294,1036,140,795,1918.0,3112,Gd,25419,174.0,0.0,16,4,8,1360,1918,1990,235000
1079,840.0,3.0,0,1079,685,2006.0,1919,Gd,15611,120.0,0.0,51,5,8,1079,2006,2006,233230
1097,0.0,3.0,0,1097,672,1995.0,1097,TA,10859,112.0,0.0,64,5,5,1097,1994,1995,145000
983,767.0,4.0,660,323,423,1989.0,1750,TA,12508,75.0,0.0,0,7,6,983,1940,1985,160000
483,504.0,2.0,0,483,288,1972.0,987,TA,1680,21.0,297.0,0,5,6,483,1972,1972,94500
981,0.0,3.0,282,664,576,1979.0,981,TA,10530,69.61401673640168,0.0,312,5,6,981,1971,1971,143250
1700,0.0,4.0,1018,380,447,1959.0,1700,Gd,10552,70.0,0.0,38,5,5,1398,1959,1959,165500
816,0.0,2.0,708,108,308,1957.0,816,TA,7100,73.0,0.0,0,7,5,816,1957,1957,129900
944,896.0,3.0,666,278,622,2001.0,1840,Gd,12420,79.0,0.0,45,5,7,944,2001,2001,230000
1291,1230.0,5.0,837,105,576,1973.0,2521,TA,3964,42.0,0.0,20,4,6,942,1973,1973,151400
1002,0.0,3.0,828,174,902,1973.0,1002,TA,8750,69.61401673640168,76.0,0,6,5,1002,1970,1970,148500
841,0.0,2.0,0,721,294,1950.0,841,TA,8400,60.0,0.0,0,4,4,721,1950,1950,82000
996,0.0,2.0,747,189,564,1992.0,996,Gd,9069,73.0,0.0,0,6,6,936,1992,1992,147000
1713,0.0,3.0,1088,625,856,2004.0,1713,Ex,9591,76.0,262.0,26,5,8,1713,2004,2005,274900
1412,0.0,3.0,1005,387,576,1988.0,1412,Gd,11457,130.0,0.0,0,5,6,1392,1988,1988,175000
1236,0.0,2.0,600,312,923,1957.0,1236,TA,7407,90.0,0.0,158,7,6,912,1957,1996,149700
1040,0.0,3.0,633,431,648,1963.0,1040,TA,25286,94.0,0.0,0,5,4,1064,1963,1963,132250
1616,0.0,2.0,1180,415,608,1995.0,1616,Gd,5389,39.0,0.0,152,5,8,1595,1995,1996,236500
1414,0.0,3.0,528,245,601,1990.0,1414,TA,11029,87.0,0.0,51,8,6,1184,1958,2002,176500
975,975.0,3.0,649,326,576,1997.0,1950,Gd,7399,66.0,1600.0,10,5,7,975,1997,1998,239000
1086,0.0,3.0,320,404,490,1989.0,1086,TA,10200,85.0,104.0,0,7,5,1086,1954,2003,144900
1072,504.0,2.8832720588235294,1309,15,528,1923.0,1576,Gd,21384,144.0,0.0,312,6,5,1324,1923,2004,223500
768,0.0,2.0,619,149,624,1987.0,768,TA,7244,54.0,0.0,0,7,5,768,1970,1970,129500
