1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1350,0.0,3.0,0,1064,478,1974.0,1350,TA,10140,78.0,174.0,0,5,6,1064,1974,1974,165000
1576,978.0,3.0,0,718,704,1996.0,2554,TA,10800,60.0,0.0,48,8,7,718,1890,1998,159500
1178,0.0,3.0,1084,92,439,1973.0,1178,Gd,10000,80.0,0.0,0,6,5,1176,1973,2000,157000
1325,1093.0,3.0,1173,138,983,1993.0,2418,Gd,10542,96.0,651.0,154,5,7,1311,1993,1994,341000
971,0.0,3.0,523,448,300,1969.0,971,TA,9920,69.0,0.0,0,6,5,971,1969,1969,128500
1742,0.0,2.0,1148,594,564,1985.0,1742,Gd,6563,69.61401673640168,0.0,28,5,8,1742,1985,1985,275000
848,0.0,1.0,662,186,420,2004.0,848,Gd,4426,69.61401673640168,169.0,0,5,6,848,2004,2004,143000
864,0.0,3.0,191,673,463,1994.0,864,TA,8120,70.0,0.0,0,7,4,864,1970,1970,124500
997,0.0,4.0,0,941,548,1958.0,1470,TA,8172,60.0,0.0,0,6,4,941,1954,1972,135000
1698,0.0,3.0,1234,464,768,2007.0,1698,Ex,13286,86.0,340.0,64,5,9,1698,2007,2008,320000
864,0.0,3.0,375,250,660,1989.0,864,Gd,6960,60.0,0.0,0,6,4,864,1970,1970,120500
1680,0.0,3.0,808,72,540,1988.0,1680,Gd,21695,69.61401673640168,260.0,44,9,6,880,1988,2007,222000
1232,0.0,2.0,724,508,632,2007.0,1232,Gd,7314,64.0,82.0,0,5,7,1232,2007,2007,194500
1776,0.0,4.0,0,1584,888,1968.0,1776,TA,11475,85.0,95.0,25,5,5,1584,1958,1958,110000
848,0.0,2.0,152,628,539,1962.0,1208,TA,6240,52.0,0.0,23,5,4,780,1925,1950,103000
1616,0.0,2.0,1180,415,608,1995.0,1616,Gd,5389,39.0,0.0,152,5,8,1595,1995,1996,236500
1146,0.0,3.0,786,82,438,2003.0,1146,Gd,9590,73.0,442.0,22,5,7,868,2003,2003,187500
1153,878.0,3.0,252,901,541,1998.0,2031,Gd,11404,75.0,202.0,84,5,7,1153,1998,1999,222500
1144,0.0,3.0,594,270,264,1961.0,1144,TA,10000,80.0,0.0,0,6,5,864,1961,1983,131400
948,0.0,3.0,0,948,300,1968.0,948,TA,8978,69.61401673640168,0.0,0,5,5,948,1968,1968,108000
880,888.0,2.0,390,490,320,1914.0,1768,TA,10800,60.0,0.0,341,7,7,880,1914,1970,163000
1040,0.0,2.0,0,0,400,1949.0,1040,TA,8544,60.0,0.0,0,4,3,0,1950,1950,93500
901,900.0,3.0,0,893,800,2005.0,1801,Gd,10463,72.0,0.0,116,5,8,893,2005,2005,239900
1200,0.0,3.0,1200,0,0,1979.0,1200,TA,10800,60.0,0.0,0,5,5,1200,1987,1988,179000
864,864.0,2.883272058823529,0,864,572,2004.0,1728,Gd,9313,65.0,0.0,56,5,7,864,2004,2004,190000
768,664.0,2.0,0,264,360,1910.0,1432,TA,9600,60.0,0.0,0,7,5,264,1910,2002,132000
912,0.0,3.0,832,80,288,1962.0,912,Gd,6768,65.0,0.0,0,8,6,912,1961,1996,142000
1349,0.0,3.0,0,1349,539,2000.0,1349,TA,8450,65.0,108.0,55,5,7,1349,2000,2001,179000
1464,0.0,3.0,444,76,480,1997.0,1464,TA,12886,70.0,0.0,0,6,5,520,1963,1999,175000
1337,0.0,2.0,733,604,462,1993.0,1337,Gd,5395,41.0,0.0,0,5,8,1337,1993,1993,180000
1175,1540.0,4.0,575,487,831,1994.0,2715,Gd,8963,69.61401673640168,289.0,204,9,8,1142,1976,1996,299800
980,1276.0,4.0,300,652,554,2000.0,2256,Gd,8795,69.61401673640168,0.0,54,5,7,952,2000,2000,236000
1320,1320.0,4.0,0,1240,864,1950.0,2640,Gd,11700,65.0,0.0,0,7,7,1240,1880,2003,265979
1720,0.0,3.0,919,801,527,1996.0,1720,Gd,10593,59.0,338.0,56,5,7,1720,1996,1996,260400
1088,441.0,4.0,0,0,240,1945.0,1529,TA,8405,50.0,0.0,0,3,4,0,1945,1950,98000
792,348.0,3.0,0,576,0,1979.0,1140,TA,8800,55.0,0.0,160,7,4,576,1910,2004,96500
660,660.0,3.0,0,660,400,2003.0,1320,Gd,7750,69.61401673640168,0.0,48,5,7,660,2003,2003,162000
1494,0.0,3.0,1200,279,576,1997.0,1494,Gd,9236,79.0,0.0,27,5,6,1479,1997,1997,217000
1038,1060.0,2.883272058823529,0,1030,878,2005.0,2098,Ex,10240,80.0,178.0,52,5,8,1030,2005,2005,275500
1026,0.0,3.0,439,115,440,1969.0,1026,Gd,7930,61.0,0.0,48,8,6,1026,1969,2005,156000
742,729.0,3.0,381,348,440,1999.0,1471,TA,3230,34.0,894.0,24,5,6,729,1999,1999,172500
866,902.0,3.0,20,846,578,2007.0,1768,Gd,10769,68.0,0.0,105,5,8,866,2007,2007,212000
672,714.0,3.0,438,234,440,1978.0,1386,TA,11616,69.61401673640168,328.0,0,5,6,672,1978,1978,158900
757,0.0,2.883272058823529,549,195,440,1999.0,1501,TA,2280,24.0,360.0,0,5,7,744,1999,1999,179400
1328,1203.0,4.0,56,1198,752,1995.0,2531,Gd,12257,65.0,513.0,98,5,8,1318,1995,1995,290000
864,0.0,2.0,612,252,300,2008.0,864,TA,9100,70.0,0.0,0,6,6,864,1959,1959,127500
1301,0.0,2.0,405,740,440,1965.0,1301,Fa,6911,60.0,0.0,0,5,5,1145,1924,1950,100000
764,783.0,3.0,24,732,614,2009.0,1547,Gd,8640,72.0,0.0,45,5,7,756,2009,2009,215200
1268,1097.0,2.883272058823529,1163,89,856,1999.0,2365,Gd,9430,82.0,673.0,128,5,8,1252,1999,1999,337000
1494,0.0,2.883272058823529,437,0,481,1995.0,1494,Ex,9549,30.0,0.0,30,5,8,1494,1995,1996,270000
1506,0.0,2.0,0,1498,592,2008.0,1506,Ex,14587,75.0,284.0,174,5,9,1498,2008,2008,264132
980,734.0,2.883272058823529,394,586,496,1988.0,1714,TA,10421,80.0,42.0,66,5,7,980,1988,1988,196500
983,767.0,4.0,660,323,423,1989.0,1750,TA,12508,75.0,0.0,0,7,6,983,1940,1985,160000
1836,0.0,3.0,24,1836,484,2004.0,1836,Gd,9100,70.0,0.0,33,5,7,1860,2004,2005,216837
1690,1589.0,4.0,1416,234,841,2003.0,3279,Ex,53504,47.0,603.0,36,5,8,1650,2003,2003,538000
858,0.0,2.0,685,173,576,1983.0,858,TA,7252,69.61401673640168,0.0,0,5,5,858,1982,1982,134900
1220,0.0,2.0,836,0,396,1951.0,1220,TA,8877,67.0,0.0,0,5,4,836,1951,1951,102000
1117,0.0,3.0,422,480,672,1976.0,1117,TA,7819,94.0,0.0,0,5,6,1029,1976,1976,107000
912,0.0,2.0,456,456,275,1958.0,912,TA,10150,70.0,1.0,0,5,5,912,1958,1958,114500
1973,0.0,3.0,0,1935,895,2006.0,1973,Gd,14226,110.0,375.0,45,5,8,1935,2006,2006,395000
1204,0.0,2.0,866,338,412,1998.0,1204,TA,4500,32.0,320.0,247,5,6,1204,1998,1998,162000
1614,0.0,3.0,20,1594,865,2005.0,1614,Gd,11210,86.0,240.0,59,5,7,1614,2005,2006,221500
894,0.0,3.0,762,102,440,1974.0,894,TA,13350,100.0,0.0,0,5,5,864,1974,1974,142500
2020,0.0,4.0,0,0,630,1977.0,2020,TA,8400,60.0,320.0,0,5,5,0,1977,1977,144000
1004,0.0,2.0,975,0,504,1977.0,1004,TA,10530,78.0,90.0,0,5,6,975,1977,1977,135000
1253,0.0,3.0,0,1237,402,1995.0,1253,TA,7875,63.0,38.0,21,5,7,1237,1995,1996,176000
810,0.0,3.0,387,374,484,1992.0,1603,Gd,7153,65.0,0.0,124,5,6,761,1992,1992,175900
1430,0.0,3.0,0,1413,605,2001.0,1430,Gd,16285,67.0,0.0,33,5,7,1413,2001,2002,187100
1110,0.0,2.883272058823529,1097,0,602,1978.0,1110,Gd,9101,69.61401673640168,104.0,30,6,5,1097,1978,1978,165500
742,742.0,3.0,0,742,0,1979.0,1484,TA,6300,35.0,0.0,291,6,6,742,1914,2001,128000
1342,0.0,3.0,251,491,457,1967.0,1342,TA,9790,69.61401673640168,0.0,0,5,6,1372,1967,1967,161500
966,686.0,4.0,686,0,416,1961.0,1652,TA,10800,60.0,0.0,0,6,5,686,1915,1950,139000
956,1128.0,4.0,656,300,618,2004.0,2084,Gd,10142,76.0,0.0,45,5,7,956,2004,2004,233000
901,0.0,2.0,0,901,281,1954.0,901,TA,6000,50.0,0.0,0,7,4,901,1954,2000,107900
976,1111.0,5.0,568,264,444,1966.0,2087,Gd,12205,69.61401673640168,157.0,168,8,6,832,1966,2007,187500
1145,0.0,2.0,16,1129,397,2005.0,1145,Gd,3182,43.0,11.0,16,5,7,1145,2005,2006,160200
1062,0.0,3.0,539,490,539,1976.0,1062,TA,11333,69.61401673640168,0.0,0,5,6,1029,1976,1976,146800
1127,886.0,3.0,862,255,455,1997.0,2013,TA,9920,92.0,0.0,130,5,7,1117,1996,1997,269790
1496,0.0,2.883272058823529,0,1496,474,2007.0,1496,Gd,9158,76.0,140.0,130,5,8,1496,2007,2007,225000
1086,809.0,3.0,0,712,409,1994.0,1895,Gd,10832,69.61401673640168,0.0,46,5,7,712,1994,1996,194500
888,676.0,3.0,0,650,476,1980.0,1564,TA,8400,70.0,130.0,50,6,6,650,1980,1981,171000
1285,0.0,3.0,0,660,528,1977.0,1285,TA,8197,71.0,148.0,0,5,6,660,1977,1977,143500
773,0.0,2.0,570,203,240,1953.0,773,TA,7677,57.0,0.0,0,5,5,773,1953,1953,110000
1966,1174.0,4.0,0,1926,820,2009.0,3140,Ex,13518,104.0,860.0,78,5,9,1926,2008,2009,485000
981,787.0,3.0,569,162,240,1939.0,1768,Gd,7200,60.0,252.0,0,7,5,731,1937,1950,175000
616,1072.0,4.0,462,154,603,1997.0,1688,Gd,12798,79.0,0.0,114,5,6,616,1997,1997,200000
1196,0.0,2.0,197,999,440,1957.0,1196,TA,4800,40.0,0.0,0,7,4,1196,1916,1990,109900
728,728.0,3.0,648,80,410,2005.0,1456,Gd,8199,63.0,0.0,18,5,7,728,2005,2005,189000
1734,1088.0,2.883272058823529,0,1734,1020,2009.0,2822,Ex,13891,107.0,424.0,170,5,9,1734,2008,2009,582933
1128,0.0,2.0,812,124,286,1954.0,1128,TA,9000,75.0,0.0,0,5,5,936,1954,1954,118000
1428,0.0,3.0,0,1417,554,2008.0,1428,Ex,12274,91.0,256.0,60,5,7,1417,2008,2008,227680
980,0.0,3.0,400,100,384,1967.0,980,TA,9750,75.0,0.0,0,5,5,980,1967,1967,135500
1072,504.0,2.883272058823529,1309,15,528,1923.0,1576,Gd,21384,144.0,0.0,312,6,5,1324,1923,2004,223500
1086,0.0,3.0,516,380,484,1966.0,1086,TA,13400,85.0,1047.0,0,5,5,1024,1966,1966,159950
1075,1063.0,2.0,0,849,360,1910.0,2138,TA,8100,90.0,0.0,156,5,5,849,1898,1965,106000
1309,0.0,3.0,663,0,484,1974.0,1309,Gd,10140,78.0,99.0,0,6,6,1040,1974,1999,181000
848,0.0,1.0,662,186,420,2004.0,848,Gd,4438,69.61401673640168,169.0,0,5,6,848,2004,2004,144500
1044,0.0,2.0,0,540,504,1952.0,1044,Fa,8712,66.0,0.0,0,5,5,540,1952,1952,55993
1442,0.0,4.0,608,834,301,1958.0,1442,TA,9750,75.0,243.0,0,6,6,1442,1958,1958,157900
686,564.0,3.0,0,686,280,1955.0,1250,Fa,8248,45.0,0.0,0,7,5,686,1918,1950,116000
1661,0.0,3.0,0,1649,598,1998.0,1661,Gd,12137,48.0,442.0,34,5,7,1649,1998,1998,224900
1008,0.0,2.0,486,522,275,1954.0,1008,TA,11425,69.61401673640168,0.0,0,6,5,1008,1954,1954,137000
1689,0.0,3.0,1218,350,857,2002.0,1689,Gd,13265,69.61401673640168,148.0,59,5,8,1568,2002,2002,271000
1052,0.0,3.0,504,506,440,1971.0,1052,TA,8816,80.0,80.0,0,7,6,1010,1971,1971,155000
1358,0.0,2.883272058823529,733,625,484,2010.0,1358,Gd,6371,44.0,128.0,35,5,7,1358,2009,2010,224000
798,0.0,3.0,0,798,595,2003.0,1640,Gd,7226,72.0,0.0,45,5,7,798,2003,2003,183000
936,0.0,2.0,0,936,576,1974.0,936,TA,6000,60.0,0.0,32,4,4,936,1953,1953,93000
847,886.0,3.0,0,847,433,2003.0,1733,Gd,12394,69.61401673640168,0.0,48,5,7,847,2003,2003,225000
944,545.0,3.0,0,778,240,1940.0,1489,TA,9900,60.0,0.0,0,7,6,778,1940,1950,139500
1489,0.0,3.0,0,1489,776,2006.0,1489,Gd,11216,81.0,0.0,140,5,8,1489,2006,2006,232600
2084,0.0,2.0,1636,442,1220,2007.0,2084,Ex,14803,114.0,816.0,45,5,10,2078,2007,2008,385000
784,0.0,2.0,784,0,0,1979.0,784,Gd,6130,50.0,0.0,0,6,5,784,1924,1950,109500
1434,0.0,3.0,20,1434,527,2001.0,1434,Gd,8529,65.0,0.0,39,5,7,1454,2001,2001,189000
1160,966.0,3.0,249,0,538,1967.0,2126,TA,28698,69.61401673640168,0.0,0,5,5,1013,1967,1967,185000
520,623.0,2.0,0,600,480,2005.0,1223,Gd,2544,24.0,0.0,166,5,7,600,2005,2005,147400
1392,0.0,3.0,1040,352,458,1957.0,1392,TA,11900,80.0,387.0,0,5,6,1392,1957,1957,166000
520,600.0,2.0,0,600,480,2005.0,1200,Gd,3180,30.0,0.0,166,5,7,600,2005,2005,151000
941,888.0,3.0,483,458,613,2003.0,1829,Gd,9548,44.0,223.0,39,6,7,941,2003,2003,237000
1516,0.0,3.0,196,975,472,1964.0,1516,TA,10004,100.0,180.0,0,6,6,1516,1964,1964,167000
1144,0.0,3.0,572,572,456,1961.0,1144,TA,7875,75.0,136.0,0,6,5,1144,1961,1961,139950
1067,0.0,2.0,442,625,436,1996.0,1067,Gd,9600,60.0,0.0,0,7,4,1067,1950,1995,128000
1559,0.0,2.883272058823529,338,1221,812,1948.0,1559,TA,8100,90.0,0.0,116,6,5,1559,1948,1973,153500
483,504.0,2.0,330,153,264,1973.0,987,TA,1680,21.0,158.0,0,5,6,483,1973,1973,100000
1099,0.0,3.0,0,1099,352,1999.0,1099,Gd,9525,75.0,0.0,0,6,5,1099,1995,2006,144000
768,432.0,3.0,352,416,240,1946.0,1200,TA,11767,70.0,0.0,0,6,5,768,1946,1995,130500
810,672.0,2.883272058823529,156,516,400,1934.0,1482,Fa,12155,69.61401673640168,0.0,0,8,6,672,1925,1950,140000
958,581.0,3.0,0,650,686,1983.0,1539,Gd,10440,60.0,0.0,78,8,5,650,1904,2002,157500
1165,0.0,3.0,312,276,490,1966.0,1165,TA,9020,82.0,183.0,129,7,6,1127,1966,1966,174900
1800,0.0,6.0,0,1800,0,1979.0,1800,TA,8000,80.0,0.0,0,4,5,1800,1961,1961,141000
876,540.0,4.0,0,876,720,1949.0,1416,TA,12665,100.0,0.0,0,8,5,876,1915,1950,153900
1701,0.0,3.0,1390,0,611,1975.0,1701,TA,16647,69.61401673640168,0.0,0,5,5,1390,1975,1981,171000
1006,769.0,3.0,513,227,425,1993.0,1775,Gd,9317,75.0,137.0,72,5,7,740,1993,1993,213000
864,0.0,2.883272058823529,460,404,338,1972.0,864,TA,15523,36.0,0.0,0,6,5,864,1972,1972,133500
1307,1051.0,5.0,0,907,360,1908.0,2358,TA,45600,75.0,0.0,40,8,6,907,1908,1997,240000
1094,761.0,3.0,0,528,512,1976.0,1855,TA,9600,80.0,360.0,100,7,6,528,1976,1994,187000
848,0.0,1.0,659,189,420,2003.0,848,Gd,4435,36.0,170.0,0,5,6,848,2003,2003,131500
1456,0.0,2.0,0,1273,400,2003.0,1456,Gd,3196,69.61401673640168,40.0,20,5,8,1273,2003,2003,215000
918,728.0,4.0,364,554,240,1941.0,1646,TA,7128,53.0,0.0,0,5,7,918,1941,1950,164000
1445,0.0,2.883272058823529,564,563,645,1964.0,1445,TA,12095,69.61401673640168,115.0,0,6,6,1127,1964,1964,158000
1779,0.0,3.0,306,372,454,1955.0,1779,TA,17920,102.0,0.0,418,4,5,1763,1955,1974,170000
1040,0.0,3.0,659,381,260,1962.0,1040,TA,6897,69.61401673640168,0.0,104,8,5,1040,1962,2010,127000
1026,0.0,3.0,505,0,576,1981.0,1026,TA,10970,69.61401673640168,0.0,0,6,6,940,1978,1978,147000
702,779.0,3.0,0,702,343,1994.0,1481,TA,8125,65.0,0.0,36,5,6,702,1994,1995,174000
1370,0.0,3.0,0,1090,479,1976.0,1370,TA,10400,80.0,189.0,0,5,7,1090,1976,1976,152000
1512,1142.0,4.0,619,435,619,1968.0,2654,Gd,11029,69.61401673640168,220.0,65,7,6,1054,1968,1984,250000
912,514.0,3.0,0,912,216,1925.0,1426,Gd,7642,55.0,0.0,240,8,7,912,1918,1998,189950
1039,0.0,3.0,841,198,504,1965.0,1039,TA,11625,75.0,0.0,0,4,5,1039,1965,1965,131500
1097,0.0,3.0,338,702,480,1986.0,1097,TA,9672,81.0,0.0,0,5,6,1040,1984,1985,152000
1148,0.0,3.0,1148,0,672,1959.0,1148,TA,7931,70.0,0.0,0,5,5,1148,1959,1959,132500
1372,0.0,3.0,0,1372,529,2008.0,1372,Gd,8640,72.0,0.0,140,5,7,1372,2007,2008,250580
1002,0.0,3.0,828,174,902,1973.0,1002,TA,8750,69.61401673640168,76.0,0,6,5,1002,1970,1970,148500
1646,0.0,3.0,0,1638,870,2007.0,1646,Gd,10656,67.0,274.0,80,5,8,1638,2006,2007,248900
1120,0.0,3.0,932,108,544,1961.0,1120,Fa,6970,85.0,0.0,0,5,4,1040,1961,1961,129000
1547,720.0,2.0,0,0,672,1979.0,2320,TA,14762,69.61401673640168,0.0,144,6,5,0,1948,1950,169000
1062,887.0,3.0,750,300,574,1993.0,1949,Gd,9938,80.0,246.0,90,5,7,1050,1993,1994,236000
894,0.0,2.0,0,894,308,1962.0,894,TA,6600,60.0,0.0,0,5,5,894,1962,1962,109500
804,878.0,3.0,505,299,523,1998.0,1682,Gd,8750,70.0,116.0,77,5,6,804,1998,1998,200500
910,0.0,3.0,0,105,414,1953.0,910,Gd,8892,74.0,0.0,0,7,5,105,1953,1996,116000
1036,0.0,3.0,375,457,288,1949.0,1268,TA,12144,60.0,0.0,28,7,5,832,1949,1950,133000
676,455.0,2.883272058823529,0,676,200,1941.0,1131,TA,5720,52.0,0.0,0,6,5,676,1941,1950,66500
1184,1426.0,4.0,64,1120,550,2007.0,2610,Ex,9000,75.0,0.0,364,5,8,1184,2007,2007,303477
1040,0.0,3.0,633,431,648,1963.0,1040,TA,25286,94.0,0.0,0,5,4,1064,1963,1963,132250
1462,0.0,4.0,1170,292,738,2004.0,2224,Ex,8834,74.0,216.0,0,5,9,1462,2004,2005,350000
1155,0.0,3.0,899,210,576,1987.0,1155,Gd,11782,88.0,0.0,0,7,5,1109,1961,1995,148000
864,0.0,3.0,646,218,336,1978.0,864,TA,7000,69.61401673640168,90.0,0,8,5,864,1978,2005,136500
1090,0.0,2.0,980,110,450,2005.0,1090,TA,7024,60.0,0.0,49,5,5,1090,2005,2006,157000
1187,530.0,3.0,902,254,400,1990.0,1717,Gd,13758,44.0,117.0,36,5,7,1156,1990,1991,187500
808,785.0,3.0,0,808,389,1993.0,1593,TA,9636,69.61401673640168,0.0,40,5,6,808,1992,1993,178000
954,795.0,5.0,0,795,440,1997.0,2230,TA,6204,60.0,0.0,188,5,4,795,1912,1950,118500
892,0.0,3.0,432,460,288,1967.0,892,TA,7150,65.0,60.0,0,5,5,892,1967,1967,100000
1709,0.0,2.0,1238,460,506,1999.0,1709,Gd,5119,50.0,60.0,65,5,9,1698,1999,2000,328900
1712,0.0,4.0,528,1098,588,2005.0,1712,TA,8393,70.0,122.0,54,5,5,1626,1959,2005,145000
872,521.0,3.0,0,816,300,1955.0,1393,TA,16466,59.0,0.0,0,7,5,816,1955,1955,135500
2217,0.0,4.0,351,1043,621,1970.0,2217,Gd,15865,95.0,0.0,207,6,8,2217,1970,1970,268000
1505,0.0,2.0,1024,481,505,1953.0,1505,TA,12160,128.0,90.0,0,4,6,1505,1953,1953,149500
672,252.0,2.883272058823529,0,672,576,2003.0,924,TA,8064,60.0,0.0,0,7,5,672,1949,2006,122900
918,765.0,3.0,226,192,440,1978.0,1683,TA,11184,70.0,92.0,0,5,6,918,1978,1978,172500
1068,0.0,3.0,663,396,264,1963.0,1068,TA,8414,70.0,0.0,0,8,6,1059,1963,2003,154500
1383,0.0,3.0,1064,319,354,1954.0,1383,TA,13284,69.61401673640168,0.0,116,5,5,1383,1954,1954,165000
1535,0.0,4.0,0,0,400,1979.0,1535,TA,7018,64.0,0.0,0,5,5,0,1979,1979,118858
983,813.0,4.0,400,380,483,1963.0,1796,TA,7056,71.0,415.0,50,5,6,780,1963,1963,140000
951,0.0,2.0,285,666,327,1936.0,951,TA,8765,50.0,0.0,28,6,4,951,1936,1950,106500
1120,1120.0,6.0,0,0,528,1979.0,2240,TA,7018,64.0,0.0,0,5,5,0,1979,1979,142953
2364,0.0,2.883272058823529,2188,142,820,2009.0,2364,Ex,12919,100.0,760.0,67,5,9,2330,2009,2010,611657
1236,0.0,3.0,465,447,288,1961.0,1236,TA,6993,65.0,0.0,0,7,5,912,1961,1994,135000
858,0.0,2.0,322,536,684,1979.0,858,TA,7340,69.61401673640168,0.0,0,6,4,858,1971,1971,110000
1306,0.0,2.0,860,132,756,1968.0,1306,TA,8712,64.0,0.0,0,7,5,992,1957,2000,153000
807,702.0,3.0,0,783,393,2003.0,1509,Gd,7875,63.0,0.0,75,5,7,783,2003,2003,180000
1670,0.0,3.0,0,1670,690,2006.0,1670,Gd,14859,50.0,27.0,60,5,7,1670,2006,2006,240000
902,0.0,3.0,599,277,288,1967.0,902,TA,6173,69.61401673640168,75.0,0,6,5,876,1967,1967,125500
1063,0.0,3.0,354,412,280,1954.0,1063,TA,9920,80.0,110.0,0,5,5,1056,1954,1954,128000
1636,0.0,3.0,63,1560,865,2006.0,1636,Gd,13501,116.0,208.0,60,5,8,1623,2006,2006,255000
1020,1037.0,3.0,223,794,180,1936.0,2057,Gd,11500,86.0,0.0,0,7,7,1017,1936,1987,250000
902,0.0,2.0,301,239,484,1983.0,902,TA,8885,69.61401673640168,0.0,0,5,5,864,1983,1983,131000
742,742.0,3.0,0,742,390,2005.0,1484,Gd,12589,149.0,0.0,24,5,6,742,2005,2005,174000
1105,1169.0,5.0,443,662,480,1960.0,2274,TA,11600,80.0,361.0,0,5,5,1105,1960,1960,154300
1268,0.0,3.0,196,1072,252,1978.0,1268,Gd,9286,69.61401673640168,0.0,0,7,5,1268,1977,1989,143500
1015,0.0,3.0,489,279,450,1925.0,1015,TA,6120,51.0,0.0,0,7,5,768,1925,1950,88000
1001,1001.0,2.883272058823529,284,717,871,1949.0,2002,TA,6270,82.0,0.0,0,6,5,1001,1949,1950,145000
612,612.0,2.0,294,318,528,2009.0,1224,Gd,3000,30.0,76.0,234,5,6,612,2009,2009,173733
546,546.0,3.0,0,546,286,1970.0,1092,TA,2001,21.0,80.0,0,5,4,546,1970,1970,75000
480,0.0,2.883272058823529,50,430,308,1958.0,480,TA,9000,50.0,0.0,0,3,2,480,1949,1950,35311
1229,0.0,3.0,1059,75,284,1956.0,1229,TA,17140,69.61401673640168,0.0,0,6,4,1134,1956,1956,135000
912,1215.0,4.0,48,422,833,1991.0,2127,Gd,13125,103.0,0.0,192,5,7,1104,1991,1991,238000
1414,0.0,3.0,528,245,601,1990.0,1414,TA,11029,87.0,0.0,51,8,6,1184,1958,2002,176500
936,785.0,3.0,814,114,471,1994.0,1721,Gd,8462,70.0,105.0,87,5,6,928,1994,1994,201000
1272,928.0,4.0,1084,188,0,1979.0,2200,TA,8777,67.0,0.0,70,7,5,1272,1900,2003,145900
1316,0.0,3.0,28,1288,397,2005.0,1316,Gd,10237,65.0,0.0,0,5,6,1316,2005,2006,169990
1617,0.0,2.0,165,598,533,1993.0,1617,Gd,8012,50.0,0.0,69,5,6,1604,1993,1994,193000
1686,0.0,3.0,625,0,612,1980.0,1686,TA,10240,79.0,157.0,131,6,6,1686,1980,1980,207500
1126,0.0,3.0,767,266,540,1977.0,1126,Ex,15611,69.61401673640168,0.0,0,6,5,1126,1977,1977,175000
1234,1140.0,4.0,0,1181,656,2003.0,2374,Ex,11999,93.0,340.0,100,5,8,1181,2003,2004,285000
1098,880.0,4.0,552,280,486,1968.0,1978,TA,9900,69.61401673640168,342.0,43,5,7,832,1968,1968,176000
1788,0.0,3.0,0,1753,522,2001.0,1788,Ex,11838,69.61401673640168,0.0,151,5,8,1753,2001,2001,236500
993,1243.0,4.0,0,964,642,1997.0,2236,Gd,13006,69.61401673640168,285.0,0,5,7,964,1997,1997,222000
1466,0.0,3.0,16,1450,610,2007.0,1466,Gd,8925,73.0,0.0,18,5,8,1466,2007,2007,201000
925,0.0,2.883272058823529,338,121,429,1965.0,925,TA,9100,70.0,0.0,0,6,5,925,1965,1965,117500
1905,0.0,3.0,0,1905,788,2006.0,1905,Ex,11670,84.0,302.0,191,5,9,1905,2006,2006,320000
1500,0.0,3.0,20,1480,570,2004.0,1500,Gd,8487,63.0,210.0,36,5,7,1500,2004,2004,190000
2069,0.0,4.0,425,160,505,1960.0,2069,Gd,27650,313.0,0.0,0,7,7,585,1960,2007,242000
747,0.0,1.0,0,600,528,1953.0,747,TA,5825,52.0,108.0,0,5,4,600,1926,1953,79900
1200,0.0,2.0,833,343,555,2003.0,1200,Gd,10083,67.0,0.0,41,5,7,1176,2003,2003,184900
1113,858.0,3.0,341,772,689,2005.0,1971,Gd,9675,75.0,0.0,48,5,7,1113,2005,2005,253000
1391,571.0,3.0,464,927,868,2006.0,1962,Gd,8760,73.0,0.0,90,5,7,1391,2006,2006,239799
1207,1196.0,2.883272058823529,0,1032,349,1940.0,2403,TA,24090,69.61401673640168,0.0,0,7,7,1032,1940,1950,244400
1728,0.0,4.0,936,396,574,1976.0,1728,TA,12640,55.0,0.0,0,5,6,1728,1976,1976,150900
1022,1038.0,3.0,772,220,390,1999.0,2060,Gd,8755,69.61401673640168,298.0,0,5,7,992,1999,1999,214000
1440,0.0,4.0,1440,0,0,1979.0,1440,TA,7711,42.0,0.0,0,3,4,1440,1977,1977,150000
1632,0.0,4.0,0,1632,576,1967.0,1632,TA,25000,100.0,0.0,0,4,5,1632,1967,1967,143000
1344,0.0,3.0,111,354,525,1958.0,1344,Gd,14375,69.61401673640168,541.0,118,6,6,819,1958,1958,137500
1188,561.0,2.883272058823529,1088,0,456,1963.0,1869,TA,8820,98.0,0.0,0,6,5,1088,1890,1996,124900
1144,0.0,3.0,748,102,796,1959.0,1144,TA,8163,70.0,128.0,0,6,5,1144,1959,1959,143000
1629,0.0,3.0,1300,316,808,2002.0,1629,Gd,14536,85.0,236.0,252,5,8,1616,2002,2003,270000
936,840.0,3.0,0,936,474,2002.0,1776,Gd,14006,65.0,144.0,96,5,7,936,2002,2002,192500
1381,0.0,3.0,982,179,676,1972.0,1381,Gd,9360,78.0,0.0,0,7,6,1161,1972,2006,197500
864,0.0,3.0,398,317,720,1980.0,864,Gd,7200,60.0,0.0,0,8,5,864,1950,2002,129000
965,0.0,3.0,641,187,300,1979.0,965,TA,7800,60.0,0.0,0,5,5,828,1965,1965,119900
768,0.0,2.0,660,108,396,1974.0,768,TA,7200,60.0,0.0,0,8,5,768,1972,2003,133900
